"probeID"	"GeneSymbol"
"11732899_s_at"	"LOC105369243"
"11732899_s_at"	"SLX1A-SULT1A3"
"11732899_s_at"	"SLX1B-SULT1A4"
"11732899_s_at"	"SULT1A1"
"11732899_s_at"	"SULT1A2"
"11732899_s_at"	"SULT1A3"
"11732899_s_at"	"SULT1A4"
"11732900_a_at"	"LHFPL1"
"11732901_a_at"	"APOBEC3A"
"11732901_a_at"	"APOBEC3A_B"
"11732901_a_at"	"APOBEC3B"
"11732902_x_at"	"APOBEC3B"
"11732903_at"	"TBX10"
"11732904_a_at"	"CLEC1B"
"11732905_a_at"	"CABLES1"
"11732906_a_at"	"EDNRB"
"11732907_a_at"	"C8orf74"
"11732908_a_at"	"FAM183A"
"11732909_at"	"FAM183A"
"11732910_x_at"	"FAM183A"
"11732911_at"	"PRSS45"
"11732912_at"	"ODF4"
"11732913_a_at"	"SP140"
"11732914_at"	"MEIG1"
"11732915_a_at"	"KCNT2"
"11732916_a_at"	"KCNT2"
"11732917_at"	"DZIP1L"
"11732918_a_at"	"CORIN"
"11732919_at"	"CORIN"
"11732920_a_at"	"FOXN4"
"11732921_at"	"FOXL2NB"
"11732922_at"	"GJA3"
"11732923_at"	"ENAM"
"11732924_at"	"ENAM"
"11732925_s_at"	"PEAR1"
"11732926_a_at"	"VNN3"
"11732927_x_at"	"KLRC1"
"11732928_a_at"	"LHX3"
"11732929_a_at"	"KBTBD12"
"11732930_a_at"	"SLC6A18"
"11732931_at"	"ERI2"
"11732951_a_at"	"ENTPD8"
"11732952_at"	"TCTEX1D4"
"11732953_at"	"SPINT3"
"11732954_at"	"CCDC153"
"11732955_a_at"	"FDXR"
"11732956_a_at"	"TARP"
"11732956_a_at"	"TRGC1"
"11732956_a_at"	"TRGC2"
"11732956_a_at"	"TRGV9"
"full length"	"---"
"11733042_at"	"SLC7A2"
"11733043_a_at"	"SLC7A2"
"11733044_at"	"SLC7A2"
"11733045_at"	"SLC7A2"
"11733046_x_at"	"ABI1"
"11733047_a_at"	"ABI1"
"11733048_a_at"	"ABI1"
"11733049_s_at"	"NSMCE1"
"11733050_a_at"	"HP1BP3"
"11733051_a_at"	"SCAMP1"
"11733052_s_at"	"SCAMP1"
"11733053_a_at"	"SCAMP1"
"11733054_a_at"	"SCAMP1"
"11733055_a_at"	"SCAMP1"
"11733056_s_at"	"PTBP3"
"11733057_a_at"	"PTBP3"
"11733058_a_at"	"PTBP3"
"11733059_a_at"	"PTBP3"
"11733060_a_at"	"PELI1"
"11733061_s_at"	"PELI1"
"11733062_a_at"	"GABRA6"
"11733063_a_at"	"GABRA6"
"11733064_a_at"	"SIL1"
"11733065_a_at"	"NFYB"
"11733066_at"	"NFYB"
"11733067_at"	"NFYB"
"11733068_s_at"	"KLF10"
"11733069_at"	"WDR5B"
"11733070_at"	"WDR5B"
"11733071_a_at"	"SLC3A2"
"11733072_a_at"	"PKN1"
"11733073_a_at"	"DDX21"
"11733074_s_at"	"PPP1R12A"
"11733075_a_at"	"PPP1R12A"
"11733076_x_at"	"PPP1R12A"
"11733077_a_at"	"PPP1R12A"
"11733078_a_at"	"PPP1R12A"
"11733079_a_at"	"POT1"
"11733080_a_at"	"POT1"
"11733081_a_at"	"ATP2A3"
"11733082_a_at"	"UBXN1"
"11733083_s_at"	"PALLD"
"11733084_a_at"	"PALLD"
"11733085_a_at"	"ENO3"
"11733086_a_at"	"MAF"
"11733087_a_at"	"MAF"
"11733419_a_at"	"RET"
"11733435_x_at"	"MCF2"
"11733436_at"	"SLC7A10"
"11733437_at"	"SYCP2L"
"11733438_at"	"C16orf92"
"11733439_a_at"	"GBP5"
"11733440_a_at"	"TH"
"11733441_s_at"	"SGK2"
"11733442_x_at"	"SAA1"
"11733443_at"	"LCE2B"
"11733444_x_at"	"LCE2B"
"11733445_at"	"MMS22L"
"11733446_at"	"MMS22L"
"11733447_a_at"	"SYNPO2L"
"11733448_a_at"	"UNC45B"
"11733449_at"	"UNC45B"
"11733450_a_at"	"SLFN11"
"11733451_s_at"	"SLFN11"
"11733452_a_at"	"IRX5"
"11733453_at"	"IRX5"
"11733454_a_at"	"CEP83"
"11733455_a_at"	"SP4"
"11733456_at"	"SP4"
"11733457_at"	"INTS2"
"11733458_s_at"	"INTS2"
"11733459_at"	"PSG6"
"11733460_x_at"	"PSG6"
"11733461_at"	"SUSD5"
"11733462_at"	"SUSD5"
"11733463_a_at"	"DIO2"
"11733536_at"	"KCNG3"
"11733537_at"	"KCNG3"
"11733538_a_at"	"KLK15"
"11733539_a_at"	"MROH1"
"11733540_at"	"CNPY1"
"11733541_a_at"	"C10orf53"
"11733542_a_at"	"TMED6"
"11733543_at"	"SFTA2"
"11733544_a_at"	"LOC100996693"
"11733544_a_at"	"SPEG"
"11733545_x_at"	"NWD1"
"11733546_s_at"	"HCN1"
"11733547_a_at"	"HCN1"
"11733548_at"	"TEC"
"11733548_at"	"TEC"
"11733549_at"	"TEC"
"11733549_at"	"TEC"
"11733550_at"	"ZIC5"
"11733551_at"	"ZIC5"
"11733552_at"	"MAGI1"
"11733553_a_at"	"MAGI1"
"11733554_a_at"	"PAX7"
"11733555_at"	"PAX7"
"11733556_a_at"	"CCDC67"
"11733557_at"	"SHISA9"
"11733558_a_at"	"PIP5KL1"
"11733559_a_at"	"EDAR"
"11733560_a_at"	"PPP1R21"
"11733561_a_at"	"ARHGAP28"
"11733562_a_at"	"KLHDC10"
"11733563_a_at"	"KLHDC10"
"11733564_at"	"C9orf163"
"11733565_at"	"C9orf163"
"11733566_a_at"	"L3MBTL1"
"11733567_a_at"	"L3MBTL1"
"11733568_x_at"	"ZNF433"
"11733569_at"	"C1QL4"
"11733570_at"	"NKX2-8"
"11733571_at"	"NKX2-8"
"11733572_at"	"DMRT3"
"11733573_at"	"DMRT3"
"11733574_at"	"PGBD4"
"11733575_a_at"	"STOX1"
"11733576_a_at"	"IDH3B"
"11733577_a_at"	"DOCK9"
"11733578_a_at"	"SLC34A1"
"11733579_a_at"	"C19orf47"
"11733580_a_at"	"TSPAN10"
"11733581_a_at"	"CA7"
"11733582_a_at"	"MGAT5B"
"11733583_at"	"PSORS1C2"
"11733584_a_at"	"TM4SF19"
"11733584_a_at"	"TM4SF19-TCTEX1D2"
"11733585_at"	"TEX29"
"11733586_a_at"	"NPFF"
"11733587_a_at"	"CR1"
"11733588_a_at"	"RAX"
"11733589_a_at"	"RAX"
"11733590_a_at"	"SV2C"
"11733591_a_at"	"C1orf204"
"11733592_x_at"	"LCA5"
"11733593_a_at"	"PZP"
"11733594_a_at"	"SLC26A1"
"11733595_x_at"	"PLEKHG6"
"11733596_x_at"	"TMEM52B"
"11733597_at"	"AWAT2"
"11733598_at"	"AWAT2"
"11733599_s_at"	"METRNL"
"11733600_a_at"	"NPAS4"
"11733601_at"	"NPAS4"
"11733602_a_at"	"DNAJC5G"
"11733603_a_at"	"SLC52A1"
"11733604_x_at"	"SLC52A1"
"11733605_a_at"	"RNF148"
"11733606_x_at"	"PLPPR3"
"11733607_a_at"	"LRRC34"
"11733608_x_at"	"LRRC34"
"11733609_x_at"	"TRIM73"
"11733609_x_at"	"TRIM74"
"11733610_a_at"	"C9orf173"
"11733611_a_at"	"DOCK8"
"11733612_s_at"	"DOCK8"
"11733613_at"	"TCOF1"
"11733614_a_at"	"SEMA6D"
"11733615_at"	"SEMA6D"
"11733616_at"	"HNMT"
"11733617_a_at"	"RXRG"
"11733618_a_at"	"ACVR1C"
"11733619_a_at"	"ACVR1C"
"11733620_a_at"	"BCL11B"
"11733621_a_at"	"NCMAP"
"11733622_x_at"	"NCMAP"
"11733623_at"	"ZNF831"
"11733624_at"	"ZNF831"
"11733625_at"	"MYO15A"
"11733626_a_at"	"FAM196A"
"11733627_a_at"	"FAM196A"
"11733628_at"	"FAM196A"
"11733629_a_at"	"MANEAL"
"11733630_at"	"LRRC10"
"11733631_at"	"LRRC10"
"11733632_s_at"	"P2RY14"
"11733633_at"	"PLA2G3"
"11733634_at"	"HOXD13"
"11733635_at"	"FAM92B"
"11733636_at"	"FAM92B"
"11733637_a_at"	"MORN3"
"11733638_at"	"CHM"
"11733639_a_at"	"CHM"
"11733640_a_at"	"C6orf10"
"11733641_a_at"	"KLC4"
"11733642_s_at"	"NECAP2"
"11733643_x_at"	"NECAP2"
"11733644_s_at"	"NECAP2"
"11733645_a_at"	"KYNU"
"11733646_x_at"	"KYNU"
"11733647_a_at"	"DCST1"
"11733648_at"	"CCDC116"
"11733649_a_at"	"FAM228B"
"11733650_s_at"	"FAM228B"
"11733651_x_at"	"FAM228B"
"11733652_at"	"TMEM225"
"11733653_at"	"FTMT"
"11733654_a_at"	"SLC12A9"
"11733655_a_at"	"SLC12A9"
"11733656_s_at"	"RSRC2"
"11733657_a_at"	"HMX1"
"11733658_a_at"	"GDPD4"
"11733659_a_at"	"TRIM69"
"11733660_a_at"	"CHIA"
"11733661_a_at"	"C1orf105"
"11733662_a_at"	"KCNH2"
"11733663_a_at"	"ARHGAP11A"
"11733664_x_at"	"ARHGAP11A"
"11733665_a_at"	"NRP2"
"11733666_a_at"	"GPATCH2L"
"11733667_s_at"	"PCBP3"
"11733668_a_at"	"WDR78"
"11733669_a_at"	"PAX3"
"11733670_at"	"ZCCHC13"
"11733671_a_at"	"EYA1"
"11733672_a_at"	"TMPPE"
"11733673_a_at"	"TMPPE"
"11733674_a_at"	"WDR49"
"11733675_x_at"	"WDR49"
"11733676_x_at"	"TEKT4"
"11733677_at"	"C4orf50"
"11733678_at"	"C4orf50"
"11733679_at"	"TMIGD2"
"11733680_a_at"	"TMEM132D"
"11733681_a_at"	"TMEM132D"
"11733682_at"	"ITSN2"
"11733683_a_at"	"FAM221B"
"11733684_a_at"	"FRMD7"
"11733685_a_at"	"FRMD7"
"11733686_a_at"	"STRA6"
"11733687_s_at"	"STRA6"
"11733688_at"	"DPH6"
"11733689_at"	"PANX3"
"11733690_s_at"	"SEC11A"
"11733691_a_at"	"SIGLEC7"
"11733692_a_at"	"TSSK4"
"11733693_at"	"PATE3"
"11733694_a_at"	"C1orf61"
"11733695_a_at"	"UBE2C"
"11733696_x_at"	"UBE2C"
"11733697_s_at"	"CTAG1A"
"11733697_s_at"	"CTAG1B"
"11733698_s_at"	"SGK1"
"11733699_a_at"	"TEAD4"
"11733700_at"	"LCE6A"
"11733701_a_at"	"FKBP11"
"11733702_x_at"	"UBE2C"
"11733703_x_at"	"SKIDA1"
"11733704_at"	"TMEM229A"
"11733705_at"	"TMEM229A"
"11733706_s_at"	"COL11A1"
"11733707_x_at"	"COL11A1"
"11733708_a_at"	"CADPS"
"11733709_s_at"	"TMEM189-UBE2V1"
"11733709_s_at"	"UBE2V1"
"11733710_a_at"	"ZP1"
"11733711_a_at"	"COL25A1"
"11733712_a_at"	"LMX1A"
"11733713_a_at"	"DMP1"
"11733714_a_at"	"NAA16"
"11733715_a_at"	"EXOC4"
"11733716_x_at"	"EXOC4"
"11733717_at"	"CALML6"
"11733718_x_at"	"LAIR2"
"11733719_at"	"FAM24A"
"11733720_at"	"MAX"
"11733721_s_at"	"MAX"
"11733722_x_at"	"MAX"
"11733723_a_at"	"HMP19"
"11733724_x_at"	"HMP19"
"11733725_a_at"	"CFB"
"11733726_a_at"	"SNAP25"
"11733727_s_at"	"SNAP25"
"11733728_a_at"	"LGMN"
"11733729_s_at"	"LGMN"
"11733730_x_at"	"DPH1"
"11733730_x_at"	"OVCA2"
"11733731_s_at"	"BCKDHA"
"11733732_a_at"	"GFOD2"
"11733733_a_at"	"DPH5"
"11733734_a_at"	"AAMP"
"11733735_x_at"	"AAMP"
"11733736_a_at"	"CD2"
"11733737_at"	"IL22"
"11733738_a_at"	"KRIT1"
"11733739_a_at"	"B3GNTL1"
"11733740_at"	"HIST1H2BM"
"11733741_x_at"	"SYMPK"
"11733742_a_at"	"DCXR"
"11733743_a_at"	"AAMDC"
"11733744_at"	"MS4A12"
"11733745_a_at"	"GCNT2"
"11733746_x_at"	"GCNT2"
"11733747_at"	"MCHR2"
"11733748_a_at"	"GPR63"
"11733749_s_at"	"TNNI2"
"11733750_a_at"	"BDNF"
"11733751_s_at"	"BDNF"
"11733752_at"	"GPR50"
"11733753_at"	"PGLYRP3"
"11733754_a_at"	"PLEKHA4"
"11733755_at"	"PKD2L1"
"11733756_a_at"	"VWC2L"
"11733757_at"	"MAGEB10"
"11733758_a_at"	"ZNF446"
"11733759_s_at"	"LOC105369264"
"11733759_s_at"	"PTPN20"
"11733760_a_at"	"EGFR"
"11733761_at"	"TMEM190"
"11733762_a_at"	"ADAMTSL1"
"11733763_x_at"	"ADAMTSL1"
"11733764_at"	"PFN3"
"11733765_at"	"IFNB1"
"11733766_at"	"CSN2"
"11733767_a_at"	"LILRA2"
"11733768_x_at"	"LILRA2"
"11733769_s_at"	"RAB40A"
"11733769_s_at"	"RAB40AL"
"11733770_s_at"	"DEFB104A"
"11733770_s_at"	"DEFB104B"
"11733771_s_at"	"RNASE9"
"11733772_a_at"	"ASB11"
"11733773_at"	"OSTN"
"11733774_a_at"	"RPL37"
"11733775_a_at"	"UMOD"
"11733776_a_at"	"DUSP3"
"11733777_a_at"	"DUSP3"
"11733778_x_at"	"DUSP3"
"11733779_a_at"	"DUSP3"
"11733780_a_at"	"SC5D"
"11733781_a_at"	"RAB18"
"11733782_x_at"	"RAB18"
"11733783_a_at"	"CSNK2A1"
"11733784_at"	"PPP2R1B"
"11733785_at"	"PPP2R1B"
"11733786_at"	"EVC"
"11733787_at"	"HSDL1"
"11733788_a_at"	"HSDL1"
"11733789_a_at"	"HSDL1"
"11733790_at"	"HSDL1"
"11733791_at"	"SLC25A12"
"11733792_a_at"	"SLC25A12"
"11733793_s_at"	"STX7"
"11733794_at"	"STX7"
"11733795_a_at"	"STX7"
"11733796_s_at"	"RCAN1"
"11733797_a_at"	"RCAN1"
"11733798_at"	"DDX5"
"11733799_a_at"	"SLC31A2"
"11733800_a_at"	"SLC31A2"
"11733801_s_at"	"CPPED1"
"11733802_a_at"	"CPPED1"
"11733803_x_at"	"CPPED1"
"11733804_at"	"AMN"
"11733805_a_at"	"AMN"
"11733806_at"	"AMN"
"11733807_a_at"	"KARS"
"11733808_a_at"	"GABRA1"
"11733809_s_at"	"ARMCX5-GPRASP2"
"11733809_s_at"	"GPRASP2"
"11733810_x_at"	"UBE2J2"
"11733811_a_at"	"FASTKD2"
"11733812_a_at"	"SLC25A17"
"11733813_a_at"	"GNAO1"
"11733814_a_at"	"GNAO1"
"11733815_at"	"RPL22L1"
"11733816_a_at"	"RPL22L1"
"11733817_s_at"	"FHL1"
"11733818_x_at"	"FHL1"
"11733819_a_at"	"KLHL32"
"11733820_at"	"CHRNA2"
"11733821_a_at"	"CHRNA2"
"11733822_at"	"AGPAT3"
"11733823_at"	"AGPAT3"
"11733824_at"	"AGPAT3"
"11733825_s_at"	"C1orf198"
"11733826_at"	"MYOZ2"
"11733827_a_at"	"C19orf48"
"11733828_x_at"	"C19orf48"
"11733829_x_at"	"HP"
"11733830_at"	"GMCL1"
"11733831_s_at"	"GMCL1"
"11733831_s_at"	"GMCL1P1"
"11733832_a_at"	"MAP2"
"11733833_a_at"	"MAP2"
"11733834_a_at"	"ANKMY2"
"11733835_a_at"	"TMEM9"
"11733836_a_at"	"TRO"
"11733837_a_at"	"VTI1B"
"11733838_s_at"	"UTP14A"
"11733838_s_at"	"UTP14C"
"11733839_s_at"	"ABHD2"
"11733840_a_at"	"ABHD2"
"11733841_a_at"	"EVI2A"
"11733842_a_at"	"SSSCA1"
"11733843_a_at"	"RBM17"
"11733844_a_at"	"AMACR"
"11733844_a_at"	"C1QTNF3-AMACR"
"11733845_at"	"GRK6"
"11733846_a_at"	"GRK6"
"11733847_a_at"	"CC2D1B"
"11733848_at"	"CC2D1B"
"11733849_a_at"	"GTF3A"
"11733850_x_at"	"GTF3A"
"11733851_at"	"EIF2A"
"11733852_at"	"EGLN3"
"11733853_s_at"	"INTS9"
"11733854_a_at"	"CD164"
"11733855_a_at"	"APOL1"
"11733856_s_at"	"EGLN1"
"11733857_x_at"	"EGLN1"
"11733858_a_at"	"CLASP2"
"11733859_s_at"	"CLASP2"
"11733860_a_at"	"CLASP2"
"11733861_s_at"	"CLASP2"
"11733862_a_at"	"TSTD2"
"11733863_a_at"	"TMOD1"
"11733863_a_at"	"TSTD2"
"11733864_a_at"	"BIRC5"
"11733865_at"	"RPP30"
"11733866_a_at"	"RARS2"
"11733867_a_at"	"HLA-DOA"
"11733868_at"	"HLA-DOA"
"11733869_a_at"	"HLA-DOA"
"11733870_at"	"HLA-DOA"
"11733871_a_at"	"PGK1"
"11733872_x_at"	"PGK1"
"11733873_a_at"	"PGK1"
"11733874_a_at"	"SMC4"
"11733875_a_at"	"SMC4"
"11733876_x_at"	"SMC4"
"11733877_s_at"	"LMO7"
"11733878_a_at"	"LMO7"
"11733879_a_at"	"HMGXB4"
"11733880_a_at"	"HMGXB4"
"11733881_at"	"TTF1"
"11733882_a_at"	"TTF1"
"11733883_at"	"TTF1"
"11733884_a_at"	"DEPDC1"
"11733885_a_at"	"TRIM25"
"11733886_a_at"	"FXR1"
"11733968_a_at"	"ELF5"
"11733969_a_at"	"SHMT1"
"11733970_a_at"	"PCDH18"
"11733971_s_at"	"PCDH18"
"11733972_at"	"PCDH18"
"11733973_a_at"	"PCDH18"
"11733974_a_at"	"DDHD2"
"11733975_a_at"	"DDHD2"
"11733976_at"	"HAUS5"
"11733977_a_at"	"HAUS5"
"11733978_a_at"	"CD28"
"11733979_at"	"CD28"
"11733980_a_at"	"CD28"
"11733981_a_at"	"PDK1"
"11733982_a_at"	"PDK1"
"11733983_a_at"	"GIF"
"11733984_at"	"SLC5A8"
"11733985_at"	"SLC5A8"
"11733986_x_at"	"TUBA3E"
"11733987_s_at"	"C7orf55-LUC7L2"
"11733987_s_at"	"LUC7L2"
"11733988_x_at"	"POLR2J2"
"11733988_x_at"	"POLR2J3"
"11733988_x_at"	"UPK3BL"
"11733989_a_at"	"CMTR1"
"11734086_a_at"	"GALE"
"11734088_a_at"	"CBFA2T3"
"11734089_a_at"	"CBFA2T3"
"11734090_s_at"	"C5orf42"
"11734091_a_at"	"AATK"
"11734092_at"	"CCER1"
"11734093_at"	"CCER1"
"11734094_a_at"	"PROM2"
"11734095_x_at"	"ZNF845"
"11734096_a_at"	"TMEM108"
"11734097_a_at"	"C14orf37"
"11734098_at"	"C14orf37"
"11734099_at"	"ZNF578"
"11734100_x_at"	"ZNF578"
"11734101_at"	"ZNF578"
"11734102_x_at"	"ZNF578"
"11734103_a_at"	"FGGY"
"11734104_a_at"	"PNMAL2"
"11734105_a_at"	"PNMAL2"
"11734106_x_at"	"FBXO27"
"11734107_a_at"	"LSM11"
"11734108_a_at"	"LSM11"
"11734109_at"	"LSM11"
"11734110_at"	"TIGIT"
"11734111_at"	"TIGIT"
"11734112_at"	"TIGIT"
"11734113_a_at"	"ADAMTS19"
"11734114_at"	"ADAMTS19"
"11734115_at"	"SLC10A1"
"11734116_x_at"	"LLGL2"
"11734117_a_at"	"BTN3A3"
"11734118_a_at"	"BTN3A3"
"11734119_a_at"	"THRA"
"11734120_x_at"	"THRA"
"11734121_s_at"	"LRP1B"
"11734122_x_at"	"TONSL"
"11734123_at"	"FSTL4"
"11734124_a_at"	"FSTL4"
"11734125_a_at"	"NOD1"
"11734126_a_at"	"NOD1"
"11734127_a_at"	"CYP11B1"
"11734128_a_at"	"CYP11B1"
"11734129_at"	"SLC30A4"
"11734130_at"	"SLC30A4"
"11734131_a_at"	"SLC2A4"
"11734132_x_at"	"SLC2A4"
"11734133_a_at"	"SLC2A4"
"11734134_at"	"NANOS1"
"11734135_at"	"NANOS1"
"11734136_at"	"MTBP"
"11734137_a_at"	"MTBP"
"11734138_x_at"	"ABHD18"
"11734139_a_at"	"TBC1D10C"
"11734140_a_at"	"RALGAPA2"
"11734141_at"	"GK5"
"11734142_a_at"	"METTL8"
"11734143_at"	"METTL8"
"11734144_s_at"	"LRRC37A"
"11734144_s_at"	"LRRC37A"
"11734144_s_at"	"LRRC37A2"
"11734144_s_at"	"LRRC37A3"
"11734144_s_at"	"LRRC37A4P"
"11734145_a_at"	"ZNF778"
"11734146_at"	"NAALADL2"
"11734147_a_at"	"SLC6A4"
"11734148_at"	"SLC6A4"
"11734149_x_at"	"PRRT3"
"11734150_x_at"	"PLAGL1"
"11734151_at"	"ABRA"
"11734152_at"	"ABRA"
"11734153_at"	"DLX6"
"11734154_a_at"	"KBTBD3"
"11734155_s_at"	"CSRNP3"
"11734156_at"	"PRDM14"
"11734157_a_at"	"LENG1"
"11734158_a_at"	"HACE1"
"11734159_a_at"	"HACE1"
"11734160_a_at"	"CARF"
"11734161_a_at"	"CARF"
"11734162_a_at"	"TFEC"
"11734163_a_at"	"MLLT4"
"11734164_a_at"	"ARHGEF26"
"11734165_x_at"	"ARHGEF26"
"11734166_a_at"	"PGBD2"
"11734167_a_at"	"---"
"11734168_x_at"	"---"
"11734257_at"	"PRKAG3"
"11734258_a_at"	"PRKAG3"
"11734428_a_at"	"MAGEA11"
"11734429_a_at"	"DACT2"
"11734430_a_at"	"BPIFC"
"11734431_at"	"BPIFC"
"11734432_a_at"	"CELF5"
"11734433_at"	"RDH8"
"11734434_a_at"	"TUBGCP5"
"11734435_at"	"TMEM132E"
"11734436_a_at"	"BRSK1"
"11734437_x_at"	"BRSK1"
"11734438_a_at"	"STKLD1"
"11734439_a_at"	"BSDC1"
"11734440_at"	"JPH2"
"11734441_a_at"	"FOXI1"
"11734442_a_at"	"FOXI1"
"11734443_at"	"C18orf42"
"11734444_at"	"AARD"
"11734445_at"	"AARD"
"11734446_at"	"PDCD1"
"11734447_x_at"	"PDCD1"
"11734448_a_at"	"PDCD1"
"11734449_a_at"	"SOHLH1"
"11734450_at"	"ACTRT1"
"11734451_at"	"SULT1B1"
"11734452_a_at"	"LEPR"
"11734453_at"	"C11orf86"
"11734454_a_at"	"WFDC3"
"11734455_x_at"	"WFDC3"
"11734456_a_at"	"SLC17A8"
"11734457_x_at"	"WDPCP"
"11734458_a_at"	"FAM160B1"
"11734459_x_at"	"EDN3"
"11734460_s_at"	"RFPL2"
"11734460_s_at"	"RFPL3"
"11734461_x_at"	"RFPL2"
"11734462_at"	"CCDC105"
"11734463_at"	"QRFP"
"11734464_a_at"	"ANO7"
"11734465_at"	"HIST1H1A"
"11734466_a_at"	"COL6A5"
"11734467_at"	"AMER1"
"11734468_x_at"	"LOC101929991"
"11734468_x_at"	"ZNF826P"
"11734469_a_at"	"TMEM215"
"11734470_x_at"	"C8orf31"
"11734471_at"	"LCE1C"
"11734472_a_at"	"TEX11"
"11734473_a_at"	"EXD1"
"11734474_at"	"C12orf40"
"11734475_a_at"	"ZIM2"
"11734476_at"	"SPATA9"
"11734477_s_at"	"SPATA9"
"11734478_at"	"TMEM252"
"11734479_at"	"PLXNA4"
"11734480_at"	"LINC01600"
"11734481_at"	"RTP1"
"11734482_at"	"ETV3L"
"11734483_a_at"	"TADA2A"
"11734484_a_at"	"GRIK1"
"11734485_at"	"PRDM12"
"11734486_a_at"	"WFDC8"
"11734487_at"	"C5orf52"
"11734488_a_at"	"HIPK1"
"11734489_a_at"	"PUSL1"
"11734490_a_at"	"VSX1"
"11734491_a_at"	"SPATA24"
"11734492_s_at"	"H2AFB1"
"11734492_s_at"	"H2AFB2"
"11734492_s_at"	"H2AFB3"
"11734493_at"	"KCP"
"11734494_at"	"EPHA8"
"11734495_a_at"	"GRB10"
"11734496_at"	"C6orf222"
"11734497_at"	"C6orf222"
"11734498_a_at"	"SNX22"
"11734499_a_at"	"PARD6G-AS1"
"11734500_at"	"PABPC1L2B"
"11734501_a_at"	"NUP98"
"11734502_a_at"	"NUP98"
"11734503_x_at"	"ALOX15"
"11734504_a_at"	"ZNF177"
"11734504_a_at"	"ZNF559-ZNF177"
"11734505_a_at"	"ASPDH"
"11734506_a_at"	"MECOM"
"11734507_s_at"	"MECOM"
"11734508_at"	"FOXI2"
"11734509_a_at"	"KCTD8"
"11734510_at"	"PXT1"
"11734511_at"	"ASCL4"
"11734512_at"	"ASCL4"
"11734513_at"	"LRRC18"
"11734514_a_at"	"TEPP"
"11734515_a_at"	"TEPP"
"11734516_at"	"APOL5"
"11734517_at"	"HCRT"
"11734518_at"	"PAGE2"
"11734518_at"	"PAGE2B"
"11734519_x_at"	"PAGE2"
"11734519_x_at"	"PAGE2B"
"11734520_a_at"	"SCLT1"
"11734521_x_at"	"SCLT1"
"11734522_a_at"	"CHRDL2"
"11734523_x_at"	"PPHLN1"
"11734524_at"	"C6orf15"
"11734525_a_at"	"C11orf88"
"11734526_a_at"	"PCSK6"
"11734527_a_at"	"RECQL5"
"11734528_at"	"ACPT"
"11734529_x_at"	"PILRA"
"11734530_x_at"	"HLA-F"
"11734531_a_at"	"TNFSF11"
"11734532_a_at"	"SGCZ"
"11734533_at"	"SGCZ"
"11734534_s_at"	"MFSD6"
"11734535_s_at"	"SPATA31A1"
"11734535_s_at"	"SPATA31A3"
"11734535_s_at"	"SPATA31A5"
"11734535_s_at"	"SPATA31A6"
"11734535_s_at"	"SPATA31A7"
"11734536_a_at"	"GP1BA"
"11734537_a_at"	"GAS2L3"
"11734538_a_at"	"TEX36"
"11734539_a_at"	"MS4A15"
"11734540_at"	"C1GALT1C1L"
"11734541_a_at"	"IL5RA"
"11734542_a_at"	"TDRD12"
"11734543_at"	"SPINK8"
"11734544_a_at"	"UBAP1"
"11734545_a_at"	"NARFL"
"11734546_s_at"	"SDCBP"
"11734547_a_at"	"TGM4"
"11734548_a_at"	"TGFBI"
"11734549_s_at"	"TGFBI"
"11734550_x_at"	"TGFBI"
"11734551_a_at"	"CX3CL1"
"11734552_a_at"	"CX3CL1"
"11734553_s_at"	"ANXA8"
"11734553_s_at"	"ANXA8L1"
"11734553_s_at"	"LINC00842"
"11734554_a_at"	"BCL7B"
"11734555_a_at"	"NRBP1"
"11734556_a_at"	"DDX27"
"11734556_a_at"	"SS18"
"11734557_a_at"	"GALNT5"
"11734558_a_at"	"ADIPOQ"
"11734559_x_at"	"ADIPOQ"
"11734560_x_at"	"ADIPOQ"
"11734561_a_at"	"WBSCR17"
"11734562_a_at"	"WBSCR17"
"11734563_s_at"	"FRMPD2"
"11734563_s_at"	"FRMPD2B"
"11734563_s_at"	"LOC101930006"
"11734564_a_at"	"C1QTNF3"
"11734565_s_at"	"C1QTNF3"
"11734566_a_at"	"FAM188B"
"11734566_a_at"	"INMT-FAM188B"
"11734567_a_at"	"RASGRP2"
"11734568_a_at"	"MUTYH"
"11734569_a_at"	"DCTN4"
"11734570_s_at"	"DCTN4"
"11734571_x_at"	"DCTN4"
"11734572_at"	"HIST1H1E"
"11734573_at"	"HIST1H3F"
"11734574_x_at"	"HIST1H3F"
"11734575_a_at"	"HDAC7"
"11734576_at"	"ASB16-AS1"
"11734577_a_at"	"SCN5A"
"11734578_a_at"	"CFH"
"11734579_at"	"TAS2R14"
"11734580_at"	"CSN3"
"11734581_a_at"	"CBLN2"
"11734582_a_at"	"CBLN2"
"11734583_a_at"	"ZDHHC14"
"11734584_at"	"TAAR2"
"11734585_at"	"KLRC4"
"11734586_s_at"	"BAGE2"
"11734586_s_at"	"BAGE3"
"11734586_s_at"	"BAGE4"
"11734586_s_at"	"BAGE5"
"11734586_s_at"	"KMT2C"
"11734586_s_at"	"LOC105378260"
"11734587_x_at"	"BAGE2"
"11734588_a_at"	"SLC18A2"
"11734589_a_at"	"NR6A1"
"11734590_at"	"NPBWR2"
"11734591_x_at"	"GTF2IRD2"
"11734591_x_at"	"GTF2IRD2B"
"11734592_at"	"SLC10A7"
"11734593_a_at"	"SLC10A7"
"11734594_a_at"	"LIN7B"
